Time,Day,Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Soil_Temperature
20020224,55,24/02/2002,32.7,24.1,20.8,5.3,26.6,30.7,62.1,100,27.43
20020225,56,25/02/2002,34.5,24.1,0,5.8,27.2,28.6,52.3,95.3,28.12
20020226,57,26/02/2002,34.2,24.7,4.7,5.8,27.9,30.9,57.4,99.3,28.37
20020227,58,27/02/2002,34.3,24.4,5.2,6.2,27.9,31.4,58,100,28.23
20020228,59,28/02/2002,35.4,24.4,0.9,5.5,26.4,31.3,54.4,100,28.65
20020301,60,1/3/2002,35.7,24.8,1.2,6.3,26.5,31.3,53.6,100,29.02
20020302,61,2/3/2002,33.9,23.3,47,5.7,22.6,29.2,55.2,100,27.4
20020303,62,3/3/2002,33.6,23.6,0,5.4,21.8,27.7,53.2,95.1,27.47
20020304,63,4/3/2002,34.8,23.2,0,7.1,27.9,28.9,52,100,27.69
20020305,64,5/3/2002,35.4,24.9,0,6.1,28.2,31.1,54.1,98.8,28.96
20020306,65,6/3/2002,35.4,26.1,0,6.3,28.6,31.6,55,93.5,29.7
20020307,66,7/3/2002,35.8,23.9,0,6.3,27.1,30.8,52.4,100,28.5
20020308,67,8/3/2002,36.2,23.9,0,6,28.2,29.5,49.1,99.5,28.66
20020309,68,9/3/2002,36.5,23.8,0,6,29,29.2,47.8,99.1,28.71
20020310,69,10/3/2002,36.3,23.1,0,6.1,29,28.2,46.7,99.8,28.2
20020311,70,11/3/2002,35.8,23.4,0,7.1,28.5,26.9,45.8,93.5,28.2
20020312,71,12/3/2002,35.4,22.4,0,6.4,28.8,26.9,46.8,99.3,27.43
20020313,72,13/03/2002,36.7,22.6,0,7,28.5,26.6,43.1,97,28.05
20020314,73,14/03/2002,35.7,24.7,0,6,22.1,30.3,51.8,97.4,28.95
20020315,74,15/03/2002,34.5,21.6,1.8,7.3,28.4,27.6,50.5,100,26.59
20020316,75,16/03/2002,35.3,20.5,0,7.2,28.7,25.4,44.4,100,26.22
20020317,76,17/03/2002,35.6,21.9,0,6.9,27.5,26.9,46.3,100,27.2
20020318,77,18/03/2002,35.7,24.1,0,7.4,27.3,26.6,45.5,88.6,28.59
20020319,78,19/03/2002,35.7,20.9,0,7.1,28,24.9,42.6,100,26.62
20020320,79,20/03/2002,36.1,21.5,0,5.3,22.5,27.6,46.2,100,27.15
20020321,80,21/03/2002,35.6,23.9,1.2,7.5,28.3,29.9,51.4,100,28.42
20020322,81,22/03/2002,35.3,20.1,0,7.7,27.9,25.1,43.9,100,25.98
20020323,82,23/03/2002,35.6,19.6,0,7.8,28,25.2,43.4,100,25.79
20020324,83,24/03/2002,35.1,21.4,0,7.3,27.9,26.9,47.6,100,26.7
20020325,84,25/03/2002,36.2,20.7,0,7.2,27.8,26.4,43.9,100,26.69
20020326,85,26/03/2002,36,21.3,0,6.6,27.5,29.1,49,100,26.98
20020327,86,27/03/2002,36.8,20.1,0,7.7,26.7,24.2,39,100,26.56
20020328,87,28/03/2002,34.8,20.9,0,7.3,26.8,18,32.4,72.9,26.28
20020329,88,29/03/2002,33.2,16.8,0,6.9,28,15.7,30.9,82.1,23.14
20020330,89,30/03/2002,33.7,16,0,6.7,28.1,17,32.5,93.6,22.84
20020331,90,31/03/2002,34.9,15.9,0,6.9,27.7,16.7,29.9,92.5,23.25
20020401,91,1/4/2002,35.4,17.5,0,6.8,27.8,18.7,32.5,93.6,24.42
20020402,92,2/4/2002,35.3,18.3,0,7.1,27.7,21.8,38.1,100,24.87
20020403,93,3/4/2002,35.3,20,0,6.9,19.8,24.8,43.4,100,25.92
20020404,94,4/4/2002,36.2,24,0,6.3,20.9,26.6,44.3,89.2,28.72
20020405,95,5/4/2002,36.4,24.2,3.4,7.1,20.8,27.9,45.9,92.4,28.92
20020406,96,6/4/2002,36.1,21.4,0,6.7,21.4,26,43.5,100,27.08
20020407,97,7/4/2002,35.5,21.7,0,6.1,23.3,26.4,45.7,100,27.04
20020408,98,8/4/2002,35.8,21.3,0,5.8,23.3,26,44.2,100,26.91
20020409,99,9/4/2002,34.9,23,0,6.4,23.3,27.6,49.4,98.3,27.6
20020410,100,10/4/2002,35.2,24,0,6.5,20.8,27.9,49.1,93.5,28.33
20020411,101,11/4/2002,35,23.7,0,5.1,21.6,27.6,49.1,94.2,28.07
20020412,102,12/4/2002,35,22.4,0,6.2,24.2,27.7,49.3,100,27.27
20020413,103,13/04/2002,35.5,21.6,0,6.9,23.4,26.8,46.4,100,26.98
20020414,104,14/04/2002,36.5,21.2,0,7.3,25.2,26.1,42.7,100,27.12
20020415,105,15/04/2002,35.8,23.1,0,6.2,25.1,26.7,45.4,94.5,28.01
20020416,106,16/04/2002,35.9,21.2,0,7,25,25.9,43.8,100,26.88
20020417,107,17/04/2002,35.3,20.4,0,5.9,18.5,27.3,47.8,100,26.16
20020418,108,18/04/2002,36,18.9,0,6.6,23.8,21,35.3,96.2,25.51
20020419,109,19/04/2002,36.1,18.6,0,7.1,25.1,21.6,36.2,100,25.37
20020420,110,20/04/2002,36.5,19.9,0,6.7,23.6,23.6,38.6,100,26.32
20020421,111,21/04/2002,36.4,21.5,0,6.2,24.6,25.4,41.8,99.1,27.26
20020422,112,22/04/2002,36.1,19.4,0,7.2,24.8,21.7,36.3,96.4,25.86
20020423,113,23/04/2002,36.5,17.9,0,7.3,24.7,17.9,29.3,87.3,25.09
20020424,114,24/04/2002,36,17.8,0,7.1,24.6,19.9,33.5,97.7,24.84
20020425,115,25/04/2002,36.2,18.8,0,6.7,24.4,23,38.3,100,25.53
20020426,116,26/04/2002,36,18.2,0,6.8,24.4,21.4,36,100,25.08
20020427,117,27/04/2002,35.5,18.9,0,7.3,24.4,19.9,34.4,91.2,25.32
20020428,118,28/04/2002,35.3,17.8,0,7.8,24.3,20.6,36,100,24.57
20020429,119,29/04/2002,35.5,20.1,0,8.6,24,24.8,42.9,100,26.06
20020430,120,30/04/2002,34.4,18.6,0,7.4,20.9,24.2,44.5,100,24.71
20020501,121,1/5/2002,34.8,21.7,0,8.5,23,21.8,39.2,84,26.77
20020502,122,2/5/2002,34.6,21.3,0,7.7,21.9,24.1,43.8,95.2,26.44
20020503,123,3/5/2002,33.8,20.5,0,7.9,23.6,19.9,37.8,82.6,25.64
20020504,124,4/5/2002,34.1,21.5,0,7.9,23.7,22.6,42.2,88.2,26.37
20020505,125,5/5/2002,34.5,18.8,0,6.3,22.5,22.6,41.3,100,24.87
20020506,126,6/5/2002,35.2,20,0,7.5,21.5,24.1,42.4,100,25.88
20020507,127,7/5/2002,35,20.6,0,7.1,22.6,23.4,41.6,96.5,26.17
20020508,128,8/5/2002,35,19.8,0,6.8,22.6,24.3,43.2,100,25.68
20020509,129,9/5/2002,34.6,18.3,0,6.5,20.7,22.6,41.1,100,24.6
20020510,130,10/5/2002,34.1,17.8,0,6.3,22.5,18.1,33.8,88.9,24.1
20020511,131,11/5/2002,34.1,16.8,0,6.6,22.6,14.9,27.9,77.9,23.49
20020512,132,12/5/2002,33.5,15.3,0,6.5,22.7,14.3,27.6,82.3,22.34
20020513,133,13/05/2002,33.1,15.7,0,5.7,22.6,16,31.6,89.8,22.43
20020514,134,14/05/2002,33.2,16.8,0,5.6,22.5,17.5,34.4,91.5,23.14
20020515,135,15/05/2002,34,15.6,0,6.2,22.4,16.9,31.8,95.4,22.72
20020516,136,16/05/2002,34.1,14.7,0,6.3,22.1,15.2,28.4,90.9,22.2
20020517,137,17/05/2002,33.8,15.3,0,6.4,22.1,15.9,30.2,91.5,22.45
20020518,138,18/05/2002,33.5,14.9,0,6.9,21.9,16.1,31.1,95.1,22.09
20020519,139,19/05/2002,34.9,14.9,0,6,21.9,17.8,31.8,100,22.63
20020520,140,20/05/2002,35.1,14.2,0,5.1,21.6,15.2,26.9,93.9,22.28
20020521,141,21/05/2002,33.7,16.3,0,5.5,21.4,17.6,33.6,95,23.03
20020522,142,22/05/2002,33.4,17.5,0,4.7,19.2,22.7,44.1,100,23.65
20020523,143,23/05/2002,34,19.9,0,4.6,19.7,25.1,47.2,100,25.35
20020524,144,24/05/2002,34.9,18.4,0,5.4,20.4,25.1,44.9,100,24.78
20020525,145,25/05/2002,34.5,18.8,0,5.1,20.8,22.8,41.7,100,24.87
20020526,146,26/05/2002,31.6,20.3,0,5.6,20.9,17.8,38.3,74.8,24.67
20020527,147,27/05/2002,30.3,15.9,0,6.8,21.6,8.9,20.6,49.3,21.47
20020528,148,28/05/2002,29.2,11.9,0,6.7,21.9,7.6,18.8,54.6,18.59
20020529,149,29/05/2002,27.6,10,0,6.4,21.6,6.5,17.6,53,16.81
20020530,150,30/05/2002,27.6,9.7,0,6.7,21.7,6.5,17.6,54,16.62
20020531,151,31/05/2002,27.7,7.2,0,6.3,21.5,6.2,16.7,61.1,15.13
20020601,152,1/6/2002,27.2,9.4,0,7.1,21.8,5.8,16.1,49.2,16.28
20020602,153,2/6/2002,26.8,10.1,0,5.7,21.8,7.2,20.4,58.3,16.56
20020603,154,3/6/2002,26.6,9.9,0,6.1,22,8.3,23.8,68.1,16.36
20020604,155,4/6/2002,27.2,7.2,0,6.3,21.7,12.1,33.5,100,14.93
20020605,156,5/6/2002,28.6,6.5,0,4.2,21.5,10.4,26.6,100,15.05
20020606,157,6/6/2002,29.9,8.8,0,4.7,21.2,11.7,27.7,100,16.96
20020607,158,7/6/2002,30.8,10,0,5.7,20.9,12,27,97.8,18.04
20020608,159,8/6/2002,31.4,10.8,0,6,20.8,12.6,27.4,97.3,18.77
20020609,160,9/6/2002,31,15.4,0,7.4,20.5,14.1,31.4,80.6,21.43
20020610,161,10/6/2002,29.5,12.2,0,6.4,20.6,5.9,14.3,41.5,18.89
20020611,162,11/6/2002,31,13.7,0,6.1,20.2,11.7,26,74.7,20.39
20020612,163,12/6/2002,32.7,13.3,0,5.6,19.7,10.9,22,71.4,20.8
20020613,164,13/06/2002,32.8,16.2,0,5.1,20,15.2,30.6,82.6,22.62
20020614,165,14/06/2002,33.7,14.2,0,4.8,20.1,16.2,31,100,21.74
20020615,166,15/06/2002,34.1,14.4,0,5,19.9,17,31.8,100,22.02
20020616,167,16/06/2002,34.3,15.8,0,4.9,19.9,18,33.3,100,22.95
20020617,168,17/06/2002,33.8,15.5,0,7.1,19.9,11.3,21.5,64.2,22.58
20020618,169,18/06/2002,29.8,16.7,0,7.3,20.4,7.3,17.4,38.4,21.77
20020619,170,19/06/2002,27.1,10.2,0,6.1,20.6,6.4,17.8,51.5,16.74
20020620,171,20/06/2002,26,10.2,0,5.4,19.6,6.8,20.2,54.7,16.31
20020621,172,21/06/2002,27.9,9.7,0,6.1,20.6,12.6,33.5,100,16.74
20020622,173,22/06/2002,28.6,8.2,0,6,20.9,8.8,22.5,81,16.09
20020623,174,23/06/2002,28.5,10.1,0,5.8,20.5,8.7,22.4,70.4,17.22
20020624,175,24/06/2002,29.7,7.5,0,4.6,20.6,6.4,15.3,61.8,16.08
20020625,176,25/06/2002,29.7,12.6,0,6.1,20.4,11.1,26.6,76.1,19.21
20020626,177,26/06/2002,30.3,10.8,0,5.9,20.1,7.3,16.9,56.4,18.34
20020627,178,27/06/2002,31,12.9,0,5.4,20,12.7,28.3,85.4,19.9
20020628,179,28/06/2002,30.5,12,0,7.7,20.4,9.3,21.3,66.4,19.15
20020629,180,29/06/2002,27.3,12.9,0,7.3,20.4,6,16.5,40.4,18.47
20020630,181,30/06/2002,26,6,0,5.8,20.8,5.3,15.8,56.7,13.73
20020701,182,1/7/2002,26.9,7.6,0,5,20.7,13.8,38.9,100,15.06
20020702,183,2/7/2002,28.2,11.1,0,4.9,19.9,14.9,39,100,17.71
20020703,184,3/7/2002,28.8,10.6,0,5.7,19.9,14.2,35.9,100,17.64
20020704,185,4/7/2002,28.9,10,0,6.9,20.6,10.5,26.4,85.6,17.31
20020705,186,5/7/2002,27.4,6.8,0,6,20.7,8.3,22.7,84,14.77
20020706,187,6/7/2002,28.2,5.6,0,6.5,21.2,7.7,20.1,84.7,14.34
20020707,188,7/7/2002,27.1,6.3,0,5.6,20.9,10.1,28.2,100,14.34
20020708,189,8/7/2002,29.1,9.4,0,4.7,20.4,13.4,33.3,100,17.02
20020709,190,9/7/2002,29.7,11.6,0,4.6,20,13.8,33.1,100,18.6
20020710,191,10/7/2002,30,10.7,0,5.3,20.2,11.8,27.8,91.8,18.16
20020711,192,11/7/2002,30.6,9.2,0,5.4,20.3,10.9,24.8,93.7,17.48
20020712,193,12/7/2002,31.1,7.4,0,4.7,20.5,8,17.7,77.7,16.56
20020713,194,13/07/2002,32.1,8.8,0,5.3,20.2,10.4,21.7,91.9,17.81
20020714,195,14/07/2002,31.2,9.3,0,5.5,20.4,8.8,19.4,75.2,17.77
20020715,196,15/07/2002,29.5,13.4,0,6,20.7,16.2,39.3,100,19.63
20020716,197,16/07/2002,27.5,8.2,0,6,21.1,6.6,18,60.7,15.66
20020717,198,17/07/2002,27.7,10.8,0,6.2,21.3,6.1,16.4,47.1,17.34
20020718,199,18/07/2002,28.8,10.3,0,6.8,21,7.5,18.9,59.9,17.45
20020719,200,19/07/2002,30.2,11.5,0,6.4,21.6,13.7,31.9,100,18.73
20020720,201,20/07/2002,30.8,13.2,0,6.1,20.7,18.1,40.8,100,20.01
20020721,202,21/07/2002,31.5,13.1,0,6.1,20.9,11.8,25.5,78.3,20.22
20020722,203,22/07/2002,32.1,11.8,0,5.3,20.6,12,25.1,86.8,19.65
20020723,204,23/07/2002,32.4,15,0,6,20.7,14.1,29,82.7,21.73
20020724,205,24/07/2002,32.3,15.3,0,5.9,21,16.6,34.3,95.5,21.87
20020725,206,25/07/2002,31.8,13,0,6.4,21.3,14,29.8,93.5,20.27
20020726,207,26/07/2002,31.7,11.6,0,5.8,21.2,12.5,26.7,91.6,19.37
20020727,208,27/07/2002,32.2,12.6,0,6.2,21.2,14.7,30.6,100,20.18
20020728,209,28/07/2002,32.1,13,0,6.1,21.5,16.5,34.5,100,20.39
20020729,210,29/07/2002,31.1,13.4,0,7,21.4,16.9,37.4,100,20.24
20020730,211,30/07/2002,28.8,14.8,0,6.8,21.8,8.2,20.7,48.7,20.21
20020731,212,31/07/2002,29.1,12,0,5.9,21.9,11.7,29,83.5,18.61
20020801,213,1/8/2002,30,9.3,0,5.1,22.1,7.9,18.6,67.5,17.3
20020802,214,2/8/2002,30.7,8.9,0,5.4,22.6,9.1,20.6,79.9,17.33
20020803,215,3/8/2002,31.6,10,0,6.1,22,10.3,22.2,83.9,18.35
20020804,216,4/8/2002,30.9,12.7,0,6.7,21.7,10.7,24,72.9,19.74
20020805,217,5/8/2002,31.7,12.6,0,6.1,22.3,13,27.8,89.2,19.99
20020806,218,6/8/2002,32.1,13.1,0,6.7,22.5,11.4,23.8,75.7,20.45
20020807,219,7/8/2002,32.6,10.5,0,7.6,22.9,8.7,17.7,68.6,19.05
20020808,220,8/8/2002,31.6,13.2,0,7.4,23,6.6,14.2,43.5,20.32
20020809,221,9/8/2002,31.5,10.1,0,6,22.8,14.2,30.7,100,18.38
20020810,222,10/8/2002,32,12.1,0,6.6,22.6,14.7,30.9,100,19.8
20020811,223,11/8/2002,31.9,14.9,0,6.2,22.7,16.7,35.3,98.6,21.47
20020812,224,12/8/2002,32.4,15.3,0,7.4,22.9,16.8,34.5,96.7,21.91
20020813,225,13/08/2002,31.6,15.3,0,7.1,22.7,14.3,30.8,82.3,21.6
20020814,226,14/08/2002,30.3,12.5,0,7.6,23.2,13.3,30.8,91.8,19.38
20020815,227,15/08/2002,28.2,14.4,0,6.7,23.6,4.6,12,28.1,19.74
20020816,228,16/08/2002,28.5,6.2,0,6.9,24.2,3.9,10,41.2,14.82
20020817,229,17/08/2002,30.1,4.4,0,6.3,24.1,4.2,9.8,50.2,14.34
20020818,230,18/08/2002,30.5,7.5,0,7.7,23.6,4.7,10.8,45.4,16.39
20020819,231,19/08/2002,29,9.3,0,8.1,23.6,4.2,10.5,35.9,16.92
20020820,232,20/08/2002,30.5,8.8,0,6.9,24.2,4.7,10.8,41.5,17.19
20020821,233,21/08/2002,31.9,8,0,5.6,24.3,7.6,16.1,70.9,17.24
20020822,234,22/08/2002,32.5,11.5,0,6.5,24,12.6,25.8,92.9,19.62
20020823,235,23/08/2002,32.8,12.5,0,6.7,23.8,13.1,26.3,90.4,20.35
20020824,236,24/08/2002,32.7,12.7,0,8.7,24.5,9.9,20,67.5,20.43
20020825,237,25/08/2002,31.5,11.9,0,8,24.6,8.8,19,63.2,19.48
20020826,238,26/08/2002,29.9,8.9,0,8.2,25,7.8,18.5,68.4,17.02
20020827,239,27/08/2002,31.2,8.2,0,7.2,25.1,8.1,17.8,74.5,17.09
20020828,240,28/08/2002,32.4,8.9,0,6.6,25.7,8.4,17.3,73.7,17.99
20020829,241,29/08/2002,32.7,12.2,0,6.9,24.3,16.8,34,100,20.13
20020830,242,30/08/2002,33.6,13.9,0,6.7,24.3,15.3,29.4,96.4,21.52
20020831,243,31/08/2002,34.2,17.1,0,7.4,23.1,18.7,34.8,96,23.71
20020901,244,1/9/2002,34.4,15.6,0,7.2,23.3,18.4,33.8,100,22.87
20020902,245,2/9/2002,34.3,16.6,0,7,23.7,18.2,33.6,96.4,23.44
20020903,246,3/9/2002,34.5,17.4,0,6.3,20.2,20.7,37.8,100,24.01
20020904,247,4/9/2002,34.4,18.4,0,6.3,23,21,38.6,99.3,24.59
20020905,248,5/9/2002,33.9,19.6,0,6,20.9,22.4,42.3,98.3,25.13
20020906,249,6/9/2002,35.4,20,0,6.8,20.7,22.6,39.3,96.7,25.96
20020907,250,7/9/2002,35.6,17.6,0,7.6,23.8,21.5,37,100,24.56
20020908,251,8/9/2002,35.8,16.1,0,8.5,24.7,19.3,32.8,100,23.72
20020909,252,9/9/2002,36.4,18.3,0,7,22.9,22.4,36.9,100,25.3
20020910,253,10/9/2002,37.2,21.9,0,6.9,24,20.8,32.8,79.2,27.82
20020911,254,11/9/2002,37.4,23.3,0,7.5,23,23.3,36.3,81.5,28.75
20020912,255,12/9/2002,36.6,23.5,0,8.5,21.5,23.6,38.4,81.5,28.57
20020913,256,13/09/2002,31.2,24.6,0.3,3.8,5.3,25.4,55.9,82.1,27.15
20020914,257,14/09/2002,34.3,18,0,5.2,15.2,21.9,40.5,100,24.3
20020915,258,15/09/2002,34.7,22.2,0,6.2,21.6,23.3,42.1,87.1,27.03
20020916,259,16/09/2002,34.6,20.6,0,7.1,23,22,40,90.7,26.01
20020917,260,17/09/2002,35.5,23.6,0,7.3,23.3,21.8,37.7,74.9,28.2
20020918,261,18/09/2002,34.7,24.7,0,8.7,24.7,18,32.5,57.9,28.57
20020919,262,19/09/2002,35.4,20.7,0,8.3,26.5,16.5,28.7,67.6,26.38
20020920,263,20/09/2002,36.3,17.4,0,7.9,26.6,19.3,32,97.2,24.71
20020921,264,21/09/2002,36.8,16.9,0,7.8,26.5,21.9,35.3,100,24.6
20020922,265,22/09/2002,37.2,18.6,0,8,26.6,17.6,27.7,82.2,25.79
20020923,266,23/09/2002,36.9,19.7,0,7.8,26.7,21.3,34.1,92.9,26.35
20020924,267,24/09/2002,38.3,20.3,0,7,25.3,17.4,25.8,73.1,27.26
20020925,268,25/09/2002,37.4,24.4,0,7.9,25.6,23.9,37.3,78.2,29.43
20020926,269,26/09/2002,37.3,22.8,0,7.8,26.7,19.6,30.7,70.6,28.41
20020927,270,27/09/2002,37.3,21.5,0,8.3,26.7,24.9,39,97.1,27.61
20020928,271,28/09/2002,38.1,21.6,0,9,26.9,21.6,32.4,83.8,27.98
20020929,272,29/09/2002,36.2,22.9,0,10.6,22.1,24.5,40.8,87.8,28.04
20020930,273,30/09/2002,34.4,21.4,0,11.3,26.6,3.3,6.1,13,26.43
20021001,274,1/10/2002,36.1,16.4,0,9.6,26.7,6.4,10.7,34.3,24.02
20021002,275,2/10/2002,36.8,14.4,0,7.6,26.5,8.9,14.3,54.3,23.06
20021003,276,3/10/2002,35.9,17.7,0,6.4,25.9,24.9,42.1,100,24.74
20021004,277,4/10/2002,36.8,22.9,0,7.2,19.3,25.3,40.8,90.6,28.28
20021005,278,5/10/2002,37.1,25.2,0,7.7,20.9,23.1,36.6,72.1,29.8
20021006,279,6/10/2002,37.5,23.7,0,8,26.2,23,35.7,78.5,29.04
20021007,280,7/10/2002,37.9,24.4,0,8.2,26.9,23.3,35.4,76.3,29.62
20021008,281,8/10/2002,38.5,24.4,0,8.2,25.1,22.7,33.3,74.3,29.85
20021009,282,9/10/2002,39.6,23,0,5.9,27.1,21.7,30,77.3,29.42
20021010,283,10/10/2002,39,23.2,0,9.8,27.4,20.2,28.9,71.1,29.31
20021011,284,11/10/2002,38.7,23,0,8.4,27.1,18.1,26.3,64.5,29.07
20021012,285,12/10/2002,39.3,20.3,0,9.1,28.1,18.8,26.5,79,27.65
20021013,286,13/10/2002,38.7,20.5,0,8.8,27.4,25.5,37.1,100,27.54
20021014,287,14/10/2002,39.2,22.9,0,9.7,26.5,25.1,35.5,89.9,29.2
20021015,288,15/10/2002,39.5,21.9,0,8.6,26.1,23.8,33.1,90.6,28.71
20021016,289,16/10/2002,40.3,23.1,0,10,28.1,25.1,33.5,88.8,29.75
20021017,290,17/10/2002,39.7,23.8,0,10,28.1,20.1,27.7,68.2,29.95
20021018,291,18/10/2002,39.9,22.6,0,9.9,27.8,16.9,23,61.7,29.29
20021019,292,19/10/2002,39.2,21.2,0,10.3,28.4,21.6,30.6,85.8,28.16
20021020,293,20/10/2002,40.9,23.5,0,9.8,28.2,25,32.3,86.4,30.23
20021021,294,21/10/2002,40,23.8,0,6.4,28.3,23,31.2,78,30.06
20021022,295,22/10/2002,41.1,25.5,0,8.5,28.3,27.7,35.4,84.9,31.53
20021023,296,23/10/2002,41.8,24.2,0,9.2,28.4,27,33.3,89.4,31.01
20021024,297,24/10/2002,39.6,25.6,0,7.7,28.1,26.4,36.6,80.4,31.01
20021025,298,25/10/2002,40.1,26.4,0,8.9,26.5,28.2,38,82,31.7
20021026,299,26/10/2002,39.7,25.8,0,8.2,27.1,30.5,42,91.8,31.18
20021027,300,27/10/2002,39.5,24.8,0,7.6,27.2,27.6,38.4,88.2,30.48
20021028,301,28/10/2002,40.9,25.8,0,9.1,27.1,21.6,27.9,65,31.64
20021029,302,29/10/2002,39.8,26,0,7.8,27.5,21.2,29,63.1,31.34
20021030,303,30/10/2002,39.9,25.3,0,9.4,28.5,23,31.3,71.3,30.95
20021031,304,31/10/2002,37.9,27.9,0,7.6,20.5,27.1,41.1,72.1,31.77
20021101,305,1/11/2002,36.8,25.1,4,6.5,17.1,27.2,43.8,85.4,29.62
20021102,306,2/11/2002,37.7,24.1,0,7.6,25.6,26.9,41.3,89.6,29.36
20021103,307,3/11/2002,39.3,26.9,0,9.5,27.8,23.3,32.8,65.8,31.7
20021104,308,4/11/2002,39.1,26.4,0,8.8,26.5,23.4,33.3,68,31.31
20021105,309,5/11/2002,36,25.7,0,6.4,14.9,27.2,45.8,82.4,29.68
20021106,310,6/11/2002,39.6,21.8,28,10.3,26.6,26.1,36.1,100,28.68
20021107,311,7/11/2002,39.8,22.1,0,8.7,28.6,23.5,32.2,88.4,28.94
20021108,312,8/11/2002,39.6,23.4,0,8.6,27.2,24.5,33.9,85.2,29.66
20021109,313,9/11/2002,39.7,24.9,0,10.8,28.5,25.6,35.3,81.3,30.62
20021110,314,10/11/2002,39.8,22.8,0,10.9,29.5,22.9,31.4,82.5,29.37
20021111,315,11/11/2002,39,25.3,0,9.1,28.4,24,34.3,74.4,30.6
20021112,316,12/11/2002,38.9,26.2,0,8.6,27.3,27.6,39.7,81.2,31.11
20021113,317,13/11/2002,39.7,27.6,0,8.2,22.2,28.8,39.7,78,32.28
20021114,318,14/11/2002,39.7,27.2,0,9.5,25.2,27.8,38.3,77.1,32.03
20021115,319,15/11/2002,37,25.5,0,5.9,16.8,27.7,44.1,84.9,29.95
20021116,320,16/11/2002,39.1,24.3,4.2,8.4,19.9,28.3,40.3,93.2,30.02
20021117,321,17/11/2002,39.4,25.3,0,8.4,22.3,25,35,77.5,30.75
20021118,322,18/11/2002,39.1,26.6,0.8,9.1,24.3,27.5,39.1,79,31.43
20021119,323,19/11/2002,35.2,22.4,8,6.8,25.1,26,45.7,96,27.35
20021120,324,20/11/2002,37.2,25.4,0,7.4,26.3,26.6,41.9,82,29.96
20021121,325,21/11/2002,36.9,26.7,0,5.6,18.4,25.9,41.5,74,30.64
20021122,326,22/11/2002,34.8,24.2,0,5.9,22.7,28.9,52,95.7,28.3
20021123,327,23/11/2002,37.9,24,0,7.5,25.4,27.7,42,92.9,29.38
20021124,328,24/11/2002,37.4,25.8,0,7.4,25.2,27.1,42.3,81.6,30.29
20021125,329,25/11/2002,36.8,25.7,2.4,8.4,25.1,27.1,43.7,82.1,29.99
20021126,330,26/11/2002,34.9,23.5,13.8,6.3,23.4,29,51.9,100,27.91
20021127,331,27/11/2002,36.3,24,10.4,6.4,24.8,29,48,97.2,28.76
20021128,332,28/11/2002,37.3,25,1.4,6.1,27.4,28.6,44.8,90.3,29.76
20021129,333,29/11/2002,36.6,26.3,0,8,17.9,30.9,50.3,90.3,30.28
20021130,334,30/11/2002,35.9,22.9,40.8,4.8,25.6,29.1,49.2,100,27.93
20021201,335,1/12/2002,37.4,25.5,0,7.6,27.3,31.2,48.6,95.6,30.1
20021202,336,2/12/2002,36.8,25.7,1.2,7,26.7,31.8,51.2,96.3,29.99
20021203,337,3/12/2002,38,26.4,0,7.5,28.9,31.2,47.1,90.7,30.89
20021204,338,4/12/2002,38.5,27.4,0,7.1,26.8,29.9,43.9,81.9,31.69
20021205,339,5/12/2002,39.8,26.4,0,9.2,28.3,29.9,41,86.9,31.58
20021206,340,6/12/2002,39.3,26.2,0,8.2,29,26.9,37.9,79.1,31.27
20021207,341,7/12/2002,38.8,26.4,0,6.9,29.1,29.6,42.8,86,31.2
20021208,342,8/12/2002,40.3,25.8,0,9.2,29.8,31.8,42.4,95.8,31.41
20021209,343,9/12/2002,38.6,26.8,0,9.4,28.8,28,40.9,79.5,31.36
20021210,344,10/12/2002,38.6,24.8,1.4,9.6,27.9,27.4,40,87.6,30.14
20021211,345,11/12/2002,34.2,22.2,47,4.6,25.1,27.8,51.7,100,26.84
20021212,346,12/12/2002,35.7,24.3,0,6.2,24.1,26.4,45.2,86.9,28.71
20021213,347,13/12/2002,37.4,24.3,0,7.7,30.2,27.6,43,90.9,29.37
20021214,348,14/12/2002,38.3,24.4,0,6.5,30.3,30.8,45.7,100,29.78
20021215,349,15/12/2002,38.5,25.3,0,8.4,29.8,31,45.5,96.2,30.4
20021216,350,16/12/2002,38.3,25.4,0,8.3,29.7,27.8,41.3,85.7,30.39
20021217,351,17/12/2002,38.3,24.8,0,8.5,29.6,27.5,40.8,87.9,30.02
20021218,352,18/12/2002,38.3,27.1,0,8,28.7,28.5,42.3,79.5,31.43
20021219,353,19/12/2002,38.6,26,0,8.1,28.9,28,40.9,83.3,30.87
20021220,354,20/12/2002,35.2,25.9,0,5.1,14.4,27.6,48.5,82.6,29.5
20021221,355,21/12/2002,37.7,24.7,0,7.2,26.3,28.3,43.4,91,29.73
20021222,356,22/12/2002,34.4,24.8,3.6,6.6,22.9,28.2,51.8,90.1,28.51
20021223,357,23/12/2002,37.4,23.3,0,6.9,23.7,25.6,39.9,89.5,28.75
20021224,358,24/12/2002,36.3,25.3,0,6.6,21,26.5,43.9,82.2,29.55
20021225,359,25/12/2002,31.9,23.4,25.6,4.4,16,28.6,60.5,99.4,26.69
20021226,360,26/12/2002,37.2,23.9,0.4,7.2,29.2,27.9,44,94.1,29.04
20021227,361,27/12/2002,39,24.4,0.6,7.6,29.5,26.5,37.9,86.7,30.05
